,url,ref,name,price,rating,review_count,type,level,user,description
472,https://freeglisse.com/fr/ski-occasion-adulte-performance/11711-ski-occasion-rossignol-pursuit-elite-ar-fixations.html,11711,Ski occasion Rossignol Pursuit Elite ar + fixations,55,4.5, 2,All mountain,Débutant,Mixte,"La construction du Pursuit Elite est issue des dernières technologies du Service Course de Rossignol, et en fait un ski très évolutif. Le Power Turn Rocker, associant un très léger rocker en spatule à un cambre traditionnel sur toute la longueur du ski, facilite l'initiation en entrée de virage et délivre tout son potentiel en carving. Le nouveau VAS Aramide Basalt Central permet au ski d'absorber les vibrations et d'augmenter la vivacité. Les volumes Diamon Shape transmettent directement les appuis afin de faciliter la prise en main, la précision et limiter les efforts pour plus de fun!Lignes de cotes : 125 72 105Rayon de 12m pour un ski de 156cmAnnée: 2013Prix neuf: 500 €"
473,https://freeglisse.com/fr/ski-occasion-adulte-loisir/11850-ski-occasion-nordica-fire-arrow-76-cax-fixations.html,11850,Ski occasion Nordica Fire Arrow 76 CAX + fixations,55.000001,,,Piste,Performant,Mixte,"Conçu pour les skieurs avancés qui souhaitent améliorer leur tenue de route avec une forme de ski polyvalente, le Fire Arrow 76 CA instaure un virage parfait à peu près partout où vous souhaitez créer un arc de cercle.Année : 2015Prix neuf : 499 €Lignes de côtes : 126 76 106Rayon de 14.5 m pour un ski de 168 cm"
474,https://freeglisse.com/fr/ski-occasion-junior-performance/15924-ski-occasion-junior-salomon-2v-race-jr-gs-fixations.html,15924,Ski occasion junior Salomon 2V Race JR GS + fixations,55,,,Piste,Loisir sport,Junior,La technologie S-Lab de Salomon adaptée à un ski de slalom géant pour juniors. Noyau 100 % bois avec double couche de titane stratifiée pour une stabilité accrue et une meilleure accélération. L’interface Lightrak Jr accroît l’accroche ; la fixation L10 procure une transmission d’énergie optimale.  Ligne de côtes : 101-64-83Rayon de 14 m pour un ski de 137 cmAnnée : 2011Prix neuf : 300 €
475,https://freeglisse.com/fr/ski-occasion-femme-performance/12780-ski-occasion-elan-white-magic-fixation.html,12780,Ski occasion Elan white Magic + fixation,55,,,Racing,Performant,Femme,"Un excellent choix pour les skieuses de niveau avancés. Les skis sont conçus pour les pistes damées et garantissent un contrôle et une précision absolus dans les virages, même à des vitesses supérieures à la moyenne. Année : 2016Lignes de côtes : 118 75 102Rayon de 10.6 m pour un ski de 146 cm"
476,https://freeglisse.com/fr/ski-occasion-femme-loisir/12771-ski-occasion-head-fine-one-fixations.html,12771,Ski occasion Head Fine One + fixations,55,,,Piste,Loisir sport,Femme,Ce ski doté d'un noyau composite et de l'Intelligence Technologie de HEAD est le ski de confiance des skieuses en quête de virages faciles et d'une glisse douce.Lignes de Cotes : 114 66 98Rayon de 10.9 m pour un ski de 152 cm
477,https://freeglisse.com/fr/ski-occasion-femme-performance/12843-ski-occasion-elan-speed-magic-fixations.html,12843,Ski occasion Elan Speed Magic + fixations,55,,,Piste,Loisir,Femme,"Equipé de la technologie WaveFlex qui s'adapte au terrain et à votre style de ride, le Speed Magic est une arme pour les très bonnes skieuses à la recherche d'un ski extrêmement performant sur toutes les conditions de piste.Lignes de cotes : 116 65 104Rayon de 12.1 m pour un ski de 160 cmPrix neuf : 579 €Année : 2011"
478,https://freeglisse.com/fr/ski-occasion-junior-loisir/12468-ski-occasion-junior-rossignol-pursuit-fixations.html,12468,Ski occasion junior Rossignol Pursuit + fixations,55,4, 1,Piste,Performant,Junior,"Le Rossignol Pursuit Junior est un ski facile qui permettra à vos enfants d'évoluer en toute sécurité.C'est également un ski polyvalent qui permettra à vos enfants de tracer de belles courbes sur la neige dure mais aussi de s’ attaquer aux bords des pistes dans la neige molle.Equilibré, vif et précis ils pourront changer de courbe rapidement et se faire plaisir en carving.Lignes de côte : 108 67 94 pour un ski de 110 cm"
479,https://freeglisse.com/fr/ski-occasion-femme-all-mountain/12696-ski-occasion-rossignol-bandit-sc80-w-fixations.html,12696,Ski occasion Rossignol Bandit SC80 W + fixations,55,,,Piste,Loisir sport,Femme,"Taillé à vos mesures, taillé pour le freeride, taillé pour le plaisir de la grande courbe. Le SC80 est la polyvalence à l'état pur! Il vous donnera envie de libérer votre énergie et vous mènera sur les pentes de l'émotion pure.Ligne de cotes 120-80-108Rayon de 13 m pour un ski de 165 cmAnnée: 2009Prix neuf: 600 euros"
480,https://freeglisse.com/fr/ski-occasion-adulte-loisir/10905-ski-fischer-xtr-motive-occasion-fixation.html,10905,Ski Fischer XTR motive occasion + Fixation,55,,,All mountain,Loisir sport,Mixte,Le ski idéal pour pour une pratique loisir du ski. Son shape vous donnera beaucoup de facilité pour tourner sur toutes les pistes afin de progresser en toute facilité.
481,https://freeglisse.com/fr/ski-occasion-junior-loisir/15517-ski-occasion-junior-elan-maxx-fixations.html,15517,Ski occasion junior Elan Maxx + Fixations,55,,,All mountain,Loisir,Junior,"Le Maxx est le ski enfant d'Elan, pour les jeunes qui ne veulent ni une déco racing, ni une déco de bébé, mais simplement une déco de grand. C'est techniquement exactement le même ski que les modèles Jett, Sky et Starr.Année : 2017Prix neuf : 139 €Lignes de côte : 105 68 90Rayon de 7 m pour un ski de 110 cm"
482,https://freeglisse.com/fr/ski-occasion-junior-loisir/12448-ski-occasion-junior-rossignol-experience-fixations.html,12448,Ski occasion junior Rossignol Experience + fixations,55,,,Piste,Loisir,Junior,"Rossignol veut proposer à une future génération de champion, un ski facile de prise en mains pour s'initier au ski.En effet, d'un côté sa construction CAP le rend plus tolérant dans les déclenchement de courbe et permet, de l'autre son noyau bois et fibre permet au ski de gagner en résistance à la torsion, histoire de favoriser la relance en sortie de courbes.Année : 2016Ligne de côte : 108 67 94Rayon de 8m pour un ski de 110 cm"
483,https://freeglisse.com/fr/ski-occasion-junior-loisir/12453-ski-occasion-junior-rossignol-hero-j-fixations.html,12453,Ski occasion junior Rossignol Hero J + fixations,55,3, 1,Piste,Loisir sport,Mixte,"Un ski idéal pour évoluer... L'Hero Jr est un ski enfant, facile à skier, conçu pour les champions en herbe. Idéal pour les débutants et ceux qui sont déjà à l'aise sur les skis, il est doté du Power Turn Rocker qui permettra à votre enfant d'avoir au pied un ski maniable et facile à tourner pour qui'il prenne confiance en lui. Ainsi, il pourra apprendre et progresser plus rapidement.  "
484,https://freeglisse.com/fr/ski-occasion-adulte-loisir/11697-ski-occasion-nordica-sportmachine-70-fixations.html,11697,Ski occasion Nordica Sportmachine 70 + fixations,55,,,Piste,Loisir sport,Mixte,Le sportmachine est un ski destiné au skieur débutant qui souhaite progresser techniquement. Le sportmachine pourra facilement vous amener à des conduites de virages coupés!Ligne de cotes : 116-70-100Rayon de 14 m pour un ski de 160 cmAnnée: 2011-2012Prix neuf: 299 euros
485,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14257-ski-occasion-volkl-unlimited-ac-724-fixations.html,14257,Ski occasion Volkl Unlimited AC 7.24 + fixations,55,5, 1,Piste,Loisir,Mixte,Un ski All Mountain facile et léger qui vous permettra d'être à l'aise sur toutes les neiges.Lignes de cotes : 118 74 103Rayon de 13.1 m pour un ski de 156 cmPrix neuf: 549 €
486,https://freeglisse.com/fr/ski-occasion-junior-loisir/14208-ski-occasion-junior-rossignol-star-wars-r2d2-fixations.html,14208,Ski occasion junior Rossignol Star Wars R2D2 + fixations,55,,,All mountain,Loisir sport,Junior,"Avec ce ski STAR WARS élaboré pour les tout-petits, ces derniers évoluent sur les terrains variés tout en s'amusant. L'apprentissage est facilité par un flex junior et un rocker spécifiquement conçus qui permettent aux enfants d'utiliser le terrain pour pivoter, se diriger et s'arrêter intuitivement et facilement.""Que la force soit avec toi jeune Padawan""Prix neuf : 149 €Lignes de côte : 104 72 96Rayon de 4 m pour un ski de 70 cm"
487,https://freeglisse.com/fr/ski-occasion-junior-performance/12513-ski-occasion-junior-atomic-redster-xt-edge-fixations.html,12513,Ski occasion junior Atomic Redster XT Edge + Fixations,55,,,All mountain,Débutant,Junior,Ski conçu pour les jeunes coureurs intrépides et accros à la vitesse . Le Redster XT Edge est le ski de piste performant des enfants chez Atomic (niveau troisième étoile / étoile de bronze).Année : 2017Prix neuf : 269 €Lignes de côte : 109 65 92Rayon de 7 m pour un ski de 115 cm
488,https://freeglisse.com/fr/ski-occasion-junior-performance/14529-ski-occasion-junior-atomic-redster-xt-fixations.html,14529,Ski occasion junior Atomic Redster XT + Fixations,55,,,Piste,Performant,Junior," Ce ski est conseillé pour progresser à grande vitesse.En effet, ce modèle offre une grande stabilité et une accroche puissante, même à grande vitesse. Sa construction permet d'enchainer les virages courts. Grace à son patin de 68mm et son Race Rocker, les changements de carres rapides seront d'une plus grande facilité . Sa construction Cap Fiber lui procure une excellente longévité.Année : 2015Lignes de côte : 108 68 89Rayon de 9 m pour un ski de 120 cm"
489,https://freeglisse.com/fr/ski-occasion-junior-loisir/14536-ski-head-supershape-team-junior-occasion-fixations.html,14536,Ski Head Supershape Team junior occasion + fixations,55,,,Piste,Performant,Mixte,"Le Supershape Team est le ski idéal pour les petits voulant progresser. En terme de design, de performance et de géométrie, la technologie Era 2.0 n'a rien à envier à son grand frère era 3.0, si ce n'est le ""Rebond"" dû aux fibres piezoélectriques. Année : 2017Prix neuf : 179 €Lignes de côte : 106 66 92Rayon de 5.7 m pour un ski de 107 cm"
490,https://freeglisse.com/fr/ski-occasion-freeride/11729-ski-occasion-movement-blade-fixations.html,11729,Ski occasion Movement Blade + fixations,55,,,Piste,Loisir,Mixte,"Ce ski reste avant tout confortable et très accessible malgré sa construction sandwich. Un ski idéal pour une nouvelle approche plus orientée freeride, mixant plaisir et polyvalence.Ligne de cotes : 118 67 107 pour un ski de 165 cm."
491,https://freeglisse.com/fr/ski-occasion-adulte-loisir/14545-ski-occasion-head-mpulse-370-fixations.html,14545,Ski occasion Head Mpulse 3.70 + fixations,55,,,Freeride,Loisir sport,Mixte,Le Head Mpulse 3.70 est un ski conçu pour les riders débutants qui souhaitent découvrir toute la montagne. Une pointe large et un patin de 70 mm vous permettront de traverser toutes les conditions de neige imaginables. Le Mpulse 3.70 dispose également d'une ligne de cotes suffisamment profonde pour rendre le ski amusant et réactif sur les pistes damées. Lignes de cotes 110-70-98Rayon 17m pour un ski en 170 cm
492,https://freeglisse.com/fr/ski-occasion-femme-loisir/12666-ski-occasion-dynastar-exclusive-10-xt-fixations.html,12666,Ski occasion Dynastar Exclusive 10 XT + fixations,55,,,Piste,Loisir,Femme,"Un ski femme performant pour celles qui cherchent un bon équilibre entre la vitesse et le plaisir.Léger et très dynamique, ce ski aime les pistes bien damées et les grands virages.Lignes de cotes : 108 65 94Rayon de 16 m pour un ski de 172 cm"
493,https://freeglisse.com/fr/ski-occasion-femme-loisir/15061-ski-occasion-head-fine-one-fixations.html,15061,Ski occasion Head Fine one + fixations,55,,,Piste,Loisir,Femme,"Légèreté, maniabilité et sécurité. Année : 2010Prix neuf : 349 €Lignes de côtes : 114 66 98Rayon de 10.9 m pour un ski de 152 cm"
494,https://freeglisse.com/fr/ski-occasion-femme-all-mountain/12650-ski-occasion-wedze-adix-7-fixations.html,12650,Ski occasion Wedze Adix 7 + fixations,55,,,Piste,Loisir,Femme,"Adix 7 est notre ski femme tout terrain performant et confortable, avec 80mm sous le pied il assure une grande stabilité à haute vitesse et une aisance en hors des pistes, sa construction sandwich bois en fait un ski précis et dynamique, doté d'un rocker avant il permet une entrée en courbe facile et une bonne performance en toutes neiges. Lignes de cotes : 128 79 110Rayon de 12.4 m pour un ski de 163 cmAnnée : 2015Prix neuf : 299 €"
495,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/13035-ski-occasion-nordica-fire-arrow-74-edt-fixations.html,13035,Ski occasion Nordica Fire Arrow 74 EDT + fixations,55.000001,,,All mountain,Performant,Mixte," La nouvelle version du FA 74 EDT est un ski enduro très vif et accrocheur, le systeme EDT (edifient dynamic technologie)cette plaque carbone placé sur l'avant du ski vous donnera une meilleur conduite de votre virage avec moins d'effort!   Lignes de côtes : 124 74 109Rayon de 14.5 m pour un ski de 172 cmAnnée : 2013Prix neuf : 799 € "
496,https://freeglisse.com/fr/ski-occasion-junior-loisir/14133-ski-occasion-junior-dynastar-legend-girl-fixations.html,14133,Ski occasion junior Dynastar Legend Girl + fixations,55,2, 1,All mountain,Loisir sport,Fille,"Le LEGEND GIRL a été développé en collaboration avec le programme Terrain Based Learning? spécialiste dans l'art de rendre l'apprentissage du ski plus facile. Spécialement désigné pour la gamme junior, le double rocker permet une adaptation à tous types de terrains et tous types de neige pour une progression facilitée et plus rapide ! Le LEGEND GIRL se caractérise par une structure légère permettant aux plus jeunes de goûter pleinement aux joies de la glisse. Année : 2019Prix neuf : 129 €Lignes de côte : 104 72 96Rayon de 5 m pour un ski de 92"
497,https://freeglisse.com/fr/ski-occasion-junior-performance/12562-ski-occasion-junior-fischer-race-rc4-fixations.html,12562,Ski occasion junior Fischer Race RC4 + fixations,55,,,All mountain,Loisir,Junior,"Grâce aux technologies Air Power et Fiber Tech, ce ski hautes performances garantit un plaisir maximal sur la piste."
498,https://freeglisse.com/fr/ski-occasion-adulte-loisir/13590-ski-occasion-nordica-sportmachine-r70-fixations.html,13590,Ski occasion Nordica Sportmachine r70 + fixations,55,,,Piste,Performant,Mixte,"Ski disposant d'un cambre Full Cam, cambrure 100% traditionnelle et points de contact. Idéal pour les skieurs loisirs. Vous progresserez facilement sur le plan technique avec beaucoup de confort.Ligne de côte: 116-70-100Rayon de 16m pour le 168cmAnnée: 2011"
499,https://freeglisse.com/fr/ski-occasion-femme-all-mountain/13577-ski-occasion-k2-super-rx-fixations.html,13577,Ski occasion K2 Super RX + fixations,55,,,Piste,Loisir sport,Femme,"Modèle spécifique pour femmes, le Super RX est un ski polyvalent, idéal pour les adeptes de sensations All-Mountain. Le rocker all-terrain lui apporte une sacré dose de polyvalence et permet d'être à l'aise dans toutes les qualités de neige. Vous pourrezpartir l'esprit tranquille en malmenant quelque peu vos skis car la construction en mode Cap leur confère beaucoup de solidité, avec en prime un poids allégé.Ligne de cotes 120 76 104 Rayon : 10m à 139cmAnnée: 2011Prix neuf: 349€"
500,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14558-ski-occasion-salomon-enduro-xt-800-fixations.html,14558,Ski occasion Salomon Enduro XT 800 + fixations,55,,,All mountain,Loisir sport,Mixte,"Puissance, précision et polyvalence sur tout le domaine skiable. Ski All-Mountain très performant doté d'un large patin et d'une forme Rocker tout-terrain, l'Enduro XT 800 est destiné aux skieurs qui veulent aller très vite sur tous les types de neige. Ligne de cotes 125 78 106Rayon de 12.2 m pour un ski de 161cmValeur du ski neuf : 509 €Année: 2013"
501,https://freeglisse.com/fr/ski-occasion-adulte-loisir/11718-ski-occasion-elan-magfire-78-ti-fixations.html,11718,Ski occasion Elan Magfire 78 TI + fixations,55,,,All mountain,Performant,Mixte,"Quand Glen Plake, parrain du ski moderne, se décide à faire un ski allround, ça donne ça. La gamme Magfire est là pour vous accompagner sur tous les terrains : pistes ou hors-pistes, à vous de choisir, les skis vous suivront partout!Lignes de cote : 123 78 105 Rayon de 13.8 m pour un ski de 160 cm.Année: 2010Prix neuf: 499euros"
502,https://freeglisse.com/fr/ski-occasion-adulte-loisir/11717-ski-occasion-atomic-nomad-colt-fixations.html,11717,Ski occasion Atomic Nomad Colt + fixations,55,,,All mountain,Loisir,Mixte,"Le colt est dans la famille des All-Mountain un ski des plus accessibles. Doté d'une plaque ""pro Track"" il reste très réactif sur piste et son lite rocker apporte une facilité en poudreuse.Ligne de Cotes : 123-77-107Année : 2013Prix neuf : 459€"
503,https://freeglisse.com/fr/ski-occasion-adulte-loisir/15890-ski-occasion-nordica-olympia-13-fixations.html,15890,Ski occasion Nordica Olympia 13 + Fixations,55,,,All mountain,Loisir sport,Mixte,Ce ski 100% piste sera adapté aux skieurs débutants/intermédiaires afin de prendre du bon temps sur les piste du domaine skiable. Ses lignes de côtes assurent une fluidité totale pour des skieurs adeptes de grands virages.Ligne de côtes : 116 70 100Rayon de 16 m pour un ski de 168 cm
504,https://freeglisse.com/fr/ski-occasion-adulte-loisir/11877-ski-occasion-rossignol-zenith-zx-3d-carbon-fixations.html,11877,Ski occasion Rossignol Zenith ZX 3D Carbon + fixations,55,5, 1,Piste,Loisir,Mixte,"Le Zenith ZX 3D Limited s'adresse aux skieurs de niveau intermédiaire qui recherchent un ski all-mountain polyvalent et stable. Conçu pour une variété de terrains à vitesse moyenne, le Zenith ZX 3D Carbon utilise une construction en Cap et des renforts carbones. 80% Frontside / 20% BacksideLigne de cotes 120 72 100Rayon de 14 m pour un ski de 165 cmAnnée: 2012Prix neuf: 349 euros  "
505,https://freeglisse.com/fr/ski-occasion-adulte-loisir/13588-ski-occasion-blizzard-sport-ride-fixations.html,13588,Ski occasion Blizzard Sport Ride + fixations,55,,,Piste,Loisir sport,Mixte,"Le Blizzard Sport Ride, destiné aux skieurs intermédiaires, bénéficie de tous les avantages de la technologie IQ, associée a une construction ""partial side wall""qui lui confère une bonne torsion et facilitant la conduite dérapé. Très léger, c'est un ski facile en conduite, idéal pour l'apprentissage  de la conduite coupée.Lignes de cotes : 117 72 99 Rayon de 15.5 m pour un ski de 160 cmAnnée : 2011Prix neuf : 299 €"
506,https://freeglisse.com/fr/ski-occasion-femme-all-mountain/15184-ski-occasion-k2-superific-rx-fixations.html,15184,Ski occasion K2 Superific RX + fixations,55,,,Piste,Loisir sport,Femme,Les skieuses en pleine progression trouveront un allié de choix avec le Superific. Ce ski ultraléger permet de faire des virages gracieux sans effort et d’explorer de nouveaux terrains facilement grâce au All-Terrain Rocker. Le Superific permettra à des femmes de tout âge de skier de l’ouverture à la fermeture des remontées avec style et confortablement.Lignes de cotes : 120 76 104Rayon de 10 m pour un ski de 139 cmPrix neuf : 419 €Année : 2012
507,https://freeglisse.com/fr/ski-occasion-junior-loisir/14340-ski-occasion-junior-dynastar-starlett-point-fixation.html,14340,Ski occasion junior Dynastar Starlett Point + fixation,55,,,All mountain,Performant,Fille,"Le ski junior fille Team Starlett est conçu pour les jeunes skieuses débutantes et intermédiaires qui souhaitent agrandir leur terrain de jeu. Ce ski vous permettra de rejoindre le groupe des grands et de travailler les techniques que votre moniteur vous aura apprises.Léger et passe partout, il est idéal pour progresser et évoluer tout en douceur sur toutes les qualités de neige grâce à sa facilité de prise en main et sa grande tolérance.Année 2014Prix neuf : 169 €Lignes de côte: 108 67 94Rayon de 9 m pour un ski de 120 cm"
508,https://freeglisse.com/fr/ski-occasion-femme-performance/12785-ski-occasion-dynastar-light-elite-fixations.html,12785,Ski occasion Dynastar Light Elite + fixations,55,,,Piste,Loisir,Femme,Le ski femme Elite Light de Dynastar s'adresse à la très bonne skieuse adepte de la piste et de la vitesse. Le ski Elite Fluid est un ski à la stabilité et la précision d'un ski de race et à la légèreté d'un ski de randonnée (1800g). L'alliance de ces savoir-faire le rend tout à fait unique. Son rayon intermédiaire est gage d'une excellente stabilité à grande vitesse et une très bonne accroche en courbe. La skieuse experte en quête de sensations fortes et de challenges l'adoptera immédiatement Lignes de cotes : 121 72 105Rayon de 14 m pour un ski de 165 cmPrix neuf : 599 €Année : 2015
509,https://freeglisse.com/fr/ski-occasion-freestyle/14921-ski-occasion-rossignol-sprayer-fixations.html,14921,Ski occasion Rossignol Sprayer + fixations,55,,,Piste,Performant,Mixte,"Le Sprayer est un ski de freestyle polyvalent destiné aux skieurs débutants à intermédiaires. Ce twintip évolutif s'adresse aux riders prêts à affronter le park toute la journée, ou à rider la montagne entière avec leurs potes. Piste, park et hors-pistes, le Sprayer permet aux jeunes riders de progresser dans tous les domaines. Pour faire simple, le Sprayer est l'arme des skieurs pour qui la montagne entière n'est que jeu.Ligne de cotes : 110 80 103Rayon de 23 m pour un ski de 168 cm.Modèle 2016Prix neuf! 299euros"
510,https://freeglisse.com/fr/ski-occasion-adulte-loisir/11751-ski-occasion-dynastar-outland-80-fixations.html,11751,Ski occasion Dynastar Outland 80 + fixations,55,,,Freestyle,Loisir sport,Mixte,"Technologie All Mountain Rocker, accessibilité et facilité de pivotement, dérappé / glissé facilité, rattrapage de la longueur de carre en courbe pour une excellente accroche et contrôle. Confort et qualité de conduite. Fibre de verre. Noyau bois. Déjaugeage facilité en toute neige par le rocker. Toutes les caractéristiques pour un bon vieillissement.Ligne de cotes: 126-80-110Rayon: 16 m.Année: 2012Prix neuf: 449 euros"
511,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/15126-ski-occasion-dynastar-outland-75-fixations.html,15126,Ski occasion Dynastar Outland 75 + fixations,55,,,All mountain,Loisir sport,Mixte,"Technologie All Mountain Rocker. Accessibilité et polyvalence. Confort de conduite. Noyau bois. Fibre de verre. Facilité en toute neige. Toutes les caractéristiques pour un bon vieillissement des produits (protection spatule métallique, système XPress: gain de poids, grainage des bards latéral du ski, etc...)Lignes de cotes : 120 75 110Rayon de 17 m pour un ski de 176 cmAnnée : 2012"
512,https://freeglisse.com/fr/ski-occasion-femme-loisir/12824-ski-occasion-rossignol-harmony-ii-fixations.html,12824,Ski occasion Rossignol Harmony II + fixations,55,4, 2,All mountain,Performant,Femme,"Vous avez envie de progresser en douceur, vous voulez que le ski s'adapte à vous et non l'inverse? Ne cherchez plus, avec son toucher de neige évoquant la volupté, et sa prise en main instantanée, l'Harmony II est fait pour vous! Lignes de Cotes : 115 70 98Rayon de 14 m pour un ski de 154 cmAnnée : 2009Prix neuf : 299 €"
513,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14607-ski-occasion-salomon-enduro-lx-800-fixations.html,14607,Ski occasion Salomon Enduro LX 800 + fixations,55,,,Piste,Loisir,Mixte, Stabilité et confiance sur piste avec une largeur et un profil All-Mountain. L'Enduro LX 800 convient aux skieurs à la recherche de confiance sur piste damée et d'une polyvalence leur permettant de sillonner tout le domaine skiable. Ligne de côtes: 125-78-106Rayon de 14.6m pour les skis en 161cmAnnée: 2014Prix neuf: 430 euros 
514,https://freeglisse.com/fr/ski-occasion-freeride-pas-cher/12693-ski-occasion-salomon-knight-fixations.html,12693,Ski occasion Salomon Knight + fixations,55.000001,,,All mountain,Performant,Mixte,"Le Knight est facile et prévisible, mais suffisamment polyvalent pour skier sur n’importe quel terrain dans toutes les conditions. Pour ceux qui souhaitent tenter leur chance dans le snowpark, s’aventurer sur des pentes raides, se balader sur pistes damées et même faire un peu de poudreuse. Ligne de cotes 122 85 112Rayon 14.2 m pour un ski de 151 cmAnnée: 2011Prix neuf nu: 300 euros"
515,https://freeglisse.com/fr/mini-ski-occasion-adulte/14468-mini-ski-occasion-wed-ze-very-fixations.html,14468,Mini Ski occasion Wed'ze Very + fixations,58.999999,,,Freeride,Performant,Mixte,"Entre le mini ski et le ski normale, il vous permettra de gagner en maniabilité, en stabilité et en confiance. Il sera parfait pour vous amusez toute la journée."
516,https://freeglisse.com/fr/ski-occasion-adulte-performance/15016-ski-occasion-blizzard-racing-gtr-fixations.html,15016,Ski occasion Blizzard Racing GTR + fixations,58.999999,,,All mountain,Loisir sport,Mixte,"Le GTR s’impose comme l’un des meilleurs skis de cette catégorie, avec de bonnes qualités de conduite en courbe et une excellente capacité à générer de la vitesse comme des sensations. Calé sur l’angle, il fournit de redoutables accélérations avec une bonne glisse sur carre mais surtout une parfaite relance en sortie de courbe. C’est d’ailleurs l’une de ses caractéristiques, sa capacité à ressortir vite par un effet boost, sensation que l’on perçoit tout autant en grandes courbes qu’en virages serrés. Cette vivacité lui confère un caractère joueur et lui offre une excellente vélocité en transition, notamment en petites courbes. On peut ainsi se permettre d’aller chercher de grosses prises d’angles dès le premier tiers de courbe puis de laisser travailler le ski sur sa longueur en profitant de son efficacité. De même, sa facilité à rentrer en courbe permet d’enchaîner les virages sans forcer ni en rajouter. On a donc affaire à un ski sportif, très performant mais moderne dans son comportement dans le sens où il laisse le skieur s’exprimer relativement librement sans opposer des contraintes techniques trop astreignantes.Année : 2013Prix neuf : 599 €Lignes de côtes : 117 70 101Rayon de 15 m pour un ski de 167 cm"
517,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/12956-ski-occasion-dynastar-outland-75-fixations.html,12956,Ski occasion Dynastar Outland 75+ fixations,58.999999,,,Piste,Compétition,Mixte, Technologie All Mountain Rocker. Accessibilité et polyvalence. Confort de conduite. Noyau bois. Fibre de verre. Déjaugeage facilité par le rocker en toute neige. Toutes les caractéristiques pour un bon vieillissement des produits.  Ligne de cotes : 120 75 110Rayon de 15 m pour un ski de 166 cmAnnée: 2013Prix neuf: 349 euros
518,https://freeglisse.com/fr/ski-occasion-adulte-performance/11403-ski-occasion-vist-super-mountain-one-fixations.html,11403,Ski occasion Vist Super mountain one + fixations,58.999999,,,All mountain,Loisir sport,Mixte,"Super Mountain One, le ski qui représente un compromis excellent pour tous les types de neige et pour tous les types de piste. Il est très polyvalent sur tout genre de piste. Ligne de cotes: 123-71-105Prix neuf: 949 euros Année: 2012"
519,https://freeglisse.com/fr/mini-ski-occasion-adulte/15513-mini-ski-occasion-fun-x-fixations.html,15513,Mini ski occasion Fun X + fixations,58.999999,,,Piste,Performant,Mixte,"Des skis twin tip, courts, accessibles pour faciliter toutes les figures sur la piste. "
520,https://freeglisse.com/fr/ski-occasion-freestyle/14654-ski-occasion-rossignol-s1-fixations.html,14654,Ski occasion Rossignol S1 + fixations,58.999999,1, 1,All mountain,Loisir sport,Mixte, Le S1 est tout spécialement conçu pour être un ski de Park and Pipe très polyvalent. Il garde toute la performance d'un ski all mountain. Il est idéal tant pour des jibs dans le Park que pour des sorties entre potes Ligne de côtes: 110-80-103Année: 2011Prix neuf nu: 240 euros
521,https://freeglisse.com/fr/ski-occasion-adulte-loisir/15707-ski-occasion-rossignol-zr-fixations.html,15707,Ski occasion Rossignol ZR + fixations,59,,,Freestyle,Loisir sport,Mixte,"Issue de la gamme piste de Rossignol, le ZR sera parfait pour progresser et peaufiner sa technique sur piste afin de découvrir les joie du carving en toute confiance.Ligne de côtes : 115 72 100Rayon de 13 m pour un ski de 152 cm"
522,https://freeglisse.com/fr/ski-occasion-adulte-performance/15401-ski-occasion-elan-race-rcg-fixations.html,15401,Ski occasion Elan Race RCG + fixations,58.999999,,,Piste,Loisir,Mixte,"Le RCG Waveflex est l'avenir du ski de compétition. Conçu pour tous les nouveaux venus dans le monde de la course. Partageant la même technologie que ses grands frères, le RCG Waveflex utilise une paroi latérale RST complète, un noyau en bois Response Frame et, dans les plus grandes tailles, a même une double couche de titane, il est simplement disponible dans un flex approprié pour le jeune speedster. Pour faire ses preuves, le RCG utilise la technologie Waveflex d'Elan, ce qui le rend incroyablement rigide d'un côté à l'autre pour offrir le meilleur maintien et rapidité des carres, mais n'affecte pas le flex de la pointe à la queue du ski permettant cette précision sans que le résultat final soit un ski. trop raide pour un junior à fléchir. Pour plus de puissance et de précision, tous les modèles seront livrés avec une plaque spécifique à la course, la plaque X pour 160 cm et moins, la plaque Duo pour 168 cm et plus. La plaque Duo est légèrement plus rigide pour un soutien supplémentaire dans les grandes tailles.Année : 2012Prix neuf : 699 €Lignes de côtes : 101 65 89Rayon de 18.8 m pour un ski de 168 cm"
523,https://freeglisse.com/fr/ski-occasion-femme-all-mountain/12947-ski-occasion-volkl-aurena-fixations.html,12947,Ski occasion Volkl Aurena + fixations,58.999999,,,Racing,Performant,Femme,"L'Aurena a tout d'un ski haut de gamme fabriqué en Allemagne, avec un prix beaucoup plus attractif. Ce ski évolutif a hérité des technologie et du savoir-faire Völkl : construction en bois, shape et flex spécifique aux femmes. Lignes de cotes : 120 75 105 pour un ski de 159 cm.Année : 2013Prix neuf : 399 €"
